#Time	[wTH]	[wTHout]	[w11p]	[w11n]	[w21p]	[w21n]	[w12p]	[w12n]	[w13p]	[w13n]	[w14p]	[w14n]	[w22p]	[w22n]	[w23p]	[w23n]	[w24p]	[w24n]	[w1p]	[w1n]	[w2p]	[w2n]	[w3p]	[w3n]	[w4p]	[w4n]	[u1]	[u2]	[uTH]	[h10]	[h11]	[h10p]	[h11p]	[Sh1]	[h20]	[h21]	[h20p]	[h21p]	[Sh2]	[h30]	[h31]	[h30p]	[h31p]	[Sh3]	[h40]	[h41]	[h40p]	[h41p]	[Sh4]	[v0]	[v1]	[v0p]	[v1p]	[Sv]	
15.3953906	3	5	5	0	0	1	5	0	0	2	2	0	0	1	4	0	2	0	4	0	6	0	4	0	2	0	0	5.59637447e-86	1	1	0	0.139944108	0	2.9682528e-12	1	-1.77491845e-129	3.13994411	1.77491845e-129	-9.43499751e-13	0.963262757	6.1339138e-80	2.23611785	1.01520739e-87	0.0183686217	0.997300221	2.37017602e-88	2.72004905	4.10627096e-88	0.00134988961	0.993655112	-1.75088565e-07	4.14596315	1.75111267e-07	0.00317253157	
15.3978906	3	5	5	0	0	1	5	0	0	2	2	0	0	1	4	0	2	0	4	0	6	0	4	0	2	0	0	1.60769736e-86	1	1	0	0.138205694	0	2.93138057e-12	1	-9.90223665e-130	3.13820569	9.90223665e-130	-9.31779409e-13	0.963702549	4.87681567e-81	2.24560694	2.90504276e-88	0.0181487253	0.997333669	6.78443233e-89	2.72352665	1.17856841e-88	0.00133316573	0.993733882	-6.214564e-07	4.15657217	6.2153541e-07	0.00313336958	
15.4003906	3	5	5	0	0	1	5	0	0	2	2	0	0	1	4	0	2	0	4	0	6	0	4	0	2	0	0	4.6185094e-87	1	1	0	0.136488876	0	2.89496638e-12	1	-5.50630563e-130	3.13648888	5.50630563e-130	-9.20204659e-13	0.964137273	3.85834892e-82	2.25497816	8.31044729e-89	0.0179313634	0.997366703	1.94167949e-89	2.72696106	3.38259648e-89	0.00131664848	0.993812866	-2.24662476e-06	4.16704939	2.24690654e-06	0.00309469029	
15.4016406	3	5	5	0	0	1	5	0	0	2	2	0	0	1	4	0	2	0	4	0	6	0	4	0	2	0	0	2.47226941e-87	1	1	0	0.13563848	0	2.87692926e-12	1	-4.91023804e-131	3.13563848	4.91023804e-131	-9.14471315e-13	0.964352751	9.40826299e-83	2.25962003	4.43502988e-89	0.0178236244	0.997383067	1.03856058e-89	2.72866223	1.80819979e-89	0.00130846656	0.993849118	-1.64434655e-07	4.1722391	1.64455317e-07	0.00307552342	
15.4041406	3	5	5	0	0	1	5	0	0	2	2	0	0	1	4	0	2	0	4	0	6	0	4	0	2	0	0	7.10220704e-88	1	1	0	0.133953552	0	2.84119148e-12	1	-2.7171963e-131	3.13395355	2.7171963e-131	-9.0311157e-13	0.964779972	7.39145715e-84	2.26881718	1.26932763e-89	0.0176100138	0.997415491	2.9731385e-90	2.73203284	5.19002745e-90	0.00129225454	0.993925508	-6.10741349e-07	4.18252171	6.10816608e-07	0.00303755161	
15.4066406	3	5	5	0	0	1	5	0	0	2	2	0	0	1	4	0	2	0	4	0	6	0	4	0	2	0	0	2.04028512e-88	1	1	0	0.132289554	0	2.80589763e-12	1	-1.49884131e-131	3.13228955	1.49884131e-131	-8.91892938e-13	0.965202258	5.7812647e-85	2.27790007	3.63184919e-90	0.0173988709	0.997447514	8.50995047e-91	2.73536158	1.48964732e-90	0.00127624287	0.994002213	-2.30893811e-06	4.19267659	2.30921881e-06	0.0030000482	
15.4078906	3	5	5	0	0	1	5	0	0	2	2	0	0	1	4	0	2	0	4	0	6	0	4	0	2	0	0	1.09215637e-88	1	1	0	0.131465323	0	2.78841546e-12	1	-1.33871604e-132	3.13146532	1.33871604e-132	-8.86335991e-13	0.965411567	1.39014494e-85	2.28239913	1.93837894e-90	0.0172942166	0.997463377	4.55204514e-91	2.73701042	7.96328759e-91	0.0012683114	0.994037242	-1.69165306e-07	4.19770663	1.69185907e-07	0.00298146376	
15.4103906	3	5	5	0	0	1	5	0	0	2	2	0	0	1	4	0	2	0	4	0	6	0	4	0	2	0	0	3.13749005e-89	1	1	0	0.129832235	0	2.7537772e-12	1	-7.34986956e-133	3.12983223	7.34986956e-133	-8.75325748e-13	0.965826548	1.08048134e-86	2.29131331	5.5486967e-91	0.017086726	0.997494809	1.30328208e-91	2.74027733	2.28576186e-91	0.00125259565	0.994111364	-6.56453768e-07	4.20767288	6.56532172e-07	0.00294464647	
15.4128906	3	5	5	0	0	1	5	0	0	2	2	0	0	1	4	0	2	0	4	0	6	0	4	0	2	0	0	9.01321831e-90	1	1	0	0.128219433	0	2.71956923e-12	1	-4.02281145e-133	3.12821943	4.02281145e-133	-8.64452277e-13	0.966236725	8.36510905e-88	2.30011675	1.58790007e-91	0.0168816376	0.997525852	3.7307531e-92	2.74350365	6.56088443e-92	0.00123707415	0.994186023	-2.59132697e-06	4.21751532	2.59163233e-06	0.00290828396	
15.4141406	3	5	5	0	0	1	5	0	0	2	2	0	0	1	4	0	2	0	4	0	6	0	4	0	2	0	0	4.82473933e-90	1	1	0	0.12742056	0	2.70262493e-12	1	-3.59860246e-134	3.12742056	3.59860246e-134	-8.59066299e-13	0.966440027	1.98473436e-88	2.30447738	8.47560781e-92	0.0167799863	0.997541229	1.99572276e-92	2.74510176	3.50738688e-92	0.0012293855	0.994219662	-1.90099685e-07	4.2223906	1.90122122e-07	0.00289026406	
15.4166406	3	5	5	0	0	1	5	0	0	2	2	0	0	1	4	0	2	0	4	0	6	0	4	0	2	0	0	1.38602603e-90	1	1	0	0.125837717	0	2.66905239e-12	1	-1.96066552e-134	3.12583772	1.96066552e-134	-8.48394806e-13	0.966843093	1.52903686e-89	2.3131173	2.42657804e-92	0.0165784534	0.997571698	5.71450812e-93	2.74826815	1.00678547e-92	0.00121415091	0.994291636	-7.69566785e-07	4.23205022	7.69655873e-07	0.00285456671	
15.4191406	3	5	5	0	0	1	5	0	0	2	2	0	0	1	4	0	2	0	4	0	6	0	4	0	2	0	0	3.98170352e-91	1	1	0	0.124274536	0	2.63589688e-12	1	-1.06505841e-134	3.12427454	1.06505841e-134	-8.37855877e-13	0.967241482	1.17646974e-90	2.3216499	6.94545534e-93	0.0163792588	0.997601791	1.6359933e-93	2.75139522	2.88991579e-93	0.00119910466	0.994364545	-3.16723641e-06	4.24158984	3.16759817e-06	0.00281931122	
15.4203906	3	5	5	0	0	1	5	0	0	2	2	0	0	1	4	0	2	0	4	0	6	0	4	0	2	0	0	2.1313898e-91	1	1	0	0.123500242	0	2.6194739e-12	1	-9.54179914e-136	3.12350024	9.54179914e-136	-8.32635608e-13	0.967438939	2.76964474e-91	2.32587636	3.70751949e-93	0.0162805306	0.997616697	8.75201826e-94	2.75294415	1.54496467e-93	0.00119165143	0.994396556	-2.32708551e-07	4.24631513	2.32735171e-07	0.00280183837	
